Image_Name,Total_Pests_Detected,Detected_Species,Infestation_Level
IP102003818.jpg,1,Cicadellidae,Low
IP102003823.jpg,1,Cicadellidae,Low
IP102003852.jpg,1,Cicadellidae,Low
IP102003874.jpg,1,Cicadellidae,Low
IP102003905.jpg,1,Cicadellidae,Low
IP102003936.jpg,1,Cicadellidae,Low
IP102003939.jpg,1,Cicadellidae,Low
IP102003951.jpg,1,Cicadellidae,Low
IP102003975.jpg,1,Cicadellidae,Low
IP102003985.jpg,1,Cicadellidae,Low
IP102003997.jpg,1,Cicadellidae,Low
IP102004017.jpg,1,Cicadellidae,Low
IP102004062.jpg,1,Cicadellidae,Low
IP102004095.jpg,1,Cicadellidae,Low
IP102004117.jpg,1,Cicadellidae,Low
IP102004130.jpg,1,Cicadellidae,Low
IP102004141.jpg,1,Cicadellidae,Low
IP102004144.jpg,1,Cicadellidae,Low
IP102004192.jpg,1,Cicadellidae,Low
IP102004234.jpg,1,Cicadellidae,Low
IP102004247.jpg,1,Cicadellidae,Low
IP102004343.jpg,1,Cicadellidae,Low
IP102004377.jpg,1,Cicadellidae,Low
IP102004387.jpg,1,Cicadellidae,Low
IP102004425.jpg,1,Cicadellidae,Low
IP102004453.jpg,1,Cicadellidae,Low
IP102004490.jpg,1,Cicadellidae,Low
IP102004504.jpg,1,Cicadellidae,Low
IP102004527.jpg,1,Cicadellidae,Low
IP102004552.jpg,1,Cicadellidae,Low
IP102004572.jpg,1,Cicadellidae,Low
IP102004592.jpg,1,Cicadellidae,Low
IP102004629.jpg,1,Cicadellidae,Low
IP102004638.jpg,1,Cicadellidae,Low
IP102004804.jpg,1,Cicadellidae,Low
IP102004805.jpg,1,Cicadella viridis,Low
IP102004863.jpg,1,Cicadellidae,Low
IP102004918.jpg,2,Cicadellidae,Low
IP102004952.jpg,1,Cicadellidae,Low
IP102004997.jpg,1,Cicadellidae,Low
IP102005061.jpg,1,Cicadellidae,Low
IP102005133.jpg,1,Cicadellidae,Low
IP102005218.jpg,2,Cicadellidae,Low
IP102005277.jpg,1,Cicadellidae,Low
IP102005281.jpg,1,Cicadellidae,Low
IP102005353.jpg,1,Cicadellidae,Low
IP102005359.jpg,1,Cicadellidae,Low
IP102005402.jpg,1,Cicadellidae,Low
IP102005413.jpg,1,Cicadellidae,Low
IP102005453.jpg,1,Cicadellidae,Low
IP102005468.jpg,2,"Cicadella viridis, Cicadellidae",Low
IP102005487.jpg,1,Cicadellidae,Low
IP102005488.jpg,1,Cicadellidae,Low
IP102005497.jpg,1,Cicadellidae,Low
IP102005499.jpg,1,Cicadellidae,Low
IP102005547.jpg,0,None,Clean
IP102005566.jpg,0,None,Clean
IP102005586.jpg,1,Cicadellidae,Low
IP102005607.jpg,1,Cicadellidae,Low
IP102005628.jpg,0,None,Clean
IP102005656.jpg,1,Cicadellidae,Low
IP102005664.jpg,1,Cicadellidae,Low
IP102005702.jpg,1,Cicadellidae,Low
IP102005725.jpg,1,Cicadellidae,Low
